Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,2,12,1,1603,1605,1657,1715,WN,850,N776WN,54,70,40,-18,-2,PHL,PVD,238,2,12,0,,0,0,0,0,0,0
2007,2,12,1,657,655,751,800,WN,984,N262WN,54,65,43,-9,2,PHL,PVD,238,5,6,0,,0,0,0,0,0,0
2007,2,12,1,1943,1950,2031,2100,WN,1884,N703SW,48,70,38,-29,-7,PHL,PVD,238,2,8,0,,0,0,0,0,0,0
2007,2,12,1,817,820,926,935,WN,2330,N371,69,75,42,-9,-3,PHL,PVD,238,4,23,0,,0,0,0,0,0,0
2007,2,12,1,1240,1245,1335,1355,WN,2434,N331,55,70,41,-20,-5,PHL,PVD,238,4,10,0,,0,0,0,0,0,0
2007,2,12,1,710,715,821,840,WN,660,N387SW,71,85,58,-19,-5,PHL,RDU,336,2,11,0,,0,0,0,0,0,0
2007,2,12,1,1006,1010,1125,1140,WN,1287,N262WN,79,90,56,-15,-4,PHL,RDU,336,2,21,0,,0,0,0,0,0,0
2007,2,12,1,2057,2100,2222,2230,WN,2133,N712SW,85,90,54,-8,-3,PHL,RDU,336,4,27,0,,0,0,0,0,0,0
2007,2,12,1,1751,1755,1907,1930,WN,2160,N382SW,76,95,57,-23,-4,PHL,RDU,336,4,15,0,,0,0,0,0,0,0
2007,2,12,1,1341,1345,1500,1505,WN,2979,N425LV,79,80,61,-5,-4,PHL,RDU,336,4,14,0,,0,0,0,0,0,0
2007,2,12,1,1409,1410,1700,1710,WN,2320,N613SW,171,180,152,-10,-1,PHL,RSW,992,5,14,0,,0,0,0,0,0,0
2007,2,12,1,935,940,1211,1230,WN,1950,N342,156,170,138,-19,-5,PHL,TPA,920,3,15,0,,0,0,0,0,0,0
2007,2,12,1,2007,2010,2243,2300,WN,2158,N221WN,156,170,136,-17,-3,PHL,TPA,920,3,17,0,,0,0,0,0,0,0
2007,2,12,1,1338,1340,1619,1630,WN,2848,N755SA,161,170,138,-11,-2,PHL,TPA,920,4,19,0,,0,0,0,0,0,0
2007,2,12,1,1347,1350,1444,1450,WN,111,N502,57,60,48,-6,-3,PHX,ABQ,328,3,6,0,,0,0,0,0,0,0
2007,2,12,1,942,940,1040,1045,WN,290,N330SW,58,65,45,-5,2,PHX,ABQ,328,3,10,0,,0,0,0,0,0,0
2007,2,12,1,2128,2130,2221,2230,WN,409,N618WN,53,60,44,-9,-2,PHX,ABQ,328,4,5,0,,0,0,0,0,0,0
2007,2,12,1,745,725,843,825,WN,664,N629SW,58,60,44,18,20,PHX,ABQ,328,4,10,0,,0,18,0,0,0,0
2007,2,12,1,1120,1110,1227,1220,WN,882,N457WN,67,70,43,7,10,PHX,ABQ,328,4,20,0,,0,0,0,0,0,0
2007,2,12,1,1218,1215,1324,1320,WN,962,N358,66,65,47,4,3,PHX,ABQ,328,3,16,0,,0,0,0,0,0,0
2007,2,12,1,1544,1520,1644,1620,WN,1337,N627SW,60,60,47,24,24,PHX,ABQ,328,3,10,0,,0,24,0,0,0,0
2007,2,12,1,825,825,928,930,WN,1471,N615SW,63,65,45,-2,0,PHX,ABQ,328,4,14,0,,0,0,0,0,0,0
2007,2,12,1,1740,1735,1836,1840,WN,1928,N705SW,56,65,48,-4,5,PHX,ABQ,328,3,5,0,,0,0,0,0,0,0
2007,2,12,1,1943,1945,2048,2050,WN,2445,N636WN,65,65,45,-2,-2,PHX,ABQ,328,4,16,0,,0,0,0,0,0,0
2007,2,12,1,1646,1635,1743,1740,WN,2884,N339,57,65,49,3,11,PHX,ABQ,328,3,5,0,,0,0,0,0,0,0
2007,2,12,1,1222,1215,1520,1525,WN,434,N505,118,130,98,-5,7,PHX,AUS,872,3,17,0,,0,0,0,0,0,0
2007,2,12,1,1835,1835,2119,2140,WN,443,N775SW,104,125,93,-21,0,PHX,AUS,872,5,6,0,,0,0,0,0,0,0
2007,2,12,1,932,925,1228,1235,WN,999,N417WN,116,130,101,-7,7,PHX,AUS,872,6,9,0,,0,0,0,0,0,0
2007,2,12,1,2122,2010,4,2315,WN,1520,N704SW,102,125,91,49,72,PHX,AUS,872,6,5,0,,0,3,0,0,0,46
2007,2,12,1,1933,1935,2332,2340,WN,1238,N784SW,179,185,157,-8,-2,PHX,BHM,1455,3,19,0,,0,0,0,0,0,0
2007,2,12,1,1548,1535,1951,1945,WN,1296,N641SW,183,190,173,6,13,PHX,BNA,1448,4,6,0,,0,0,0,0,0,0
2007,2,12,1,1927,1925,2321,2335,WN,1842,N492WN,174,190,160,-14,2,PHX,BNA,1448,4,10,0,,0,0,0,0,0,0
2007,2,12,1,1303,1305,1713,1720,WN,2054,N353,190,195,173,-7,-2,PHX,BNA,1448,5,12,0,,0,0,0,0,0,0
2007,2,12,1,807,805,1218,1210,WN,2644,N647SW,191,185,177,8,2,PHX,BNA,1448,4,10,0,,0,0,0,0,0,0
2007,2,12,1,1027,1030,1618,1635,WN,2367,N209WN,231,245,209,-17,-3,PHX,BUF,1912,4,18,0,,0,0,0,0,0,0
2007,2,12,1,1625,1630,1644,1650,WN,161,N373,79,80,70,-6,-5,PHX,BUR,369,2,7,0,,0,0,0,0,0,0
2007,2,12,1,1133,1135,1206,1215,WN,612,N754SW,93,100,73,-9,-2,PHX,BUR,369,1,19,0,,0,0,0,0,0,0
2007,2,12,1,1524,1525,1546,1550,WN,1307,N426WN,82,85,72,-4,-1,PHX,BUR,369,3,7,0,,0,0,0,0,0,0
2007,2,12,1,1405,1405,1421,1430,WN,1505,N621SW,76,85,70,-9,0,PHX,BUR,369,1,5,0,,0,0,0,0,0,0
2007,2,12,1,2035,2035,2049,2100,WN,1781,N476WN,74,85,64,-11,0,PHX,BUR,369,2,8,0,,0,0,0,0,0,0
2007,2,12,1,2111,2115,2128,2135,WN,2089,N497WN,77,80,68,-7,-4,PHX,BUR,369,3,6,0,,0,0,0,0,0,0
2007,2,12,1,1723,1720,1736,1745,WN,2660,N608SW,73,85,67,-9,3,PHX,BUR,369,1,5,0,,0,0,0,0,0,0
2007,2,12,1,751,745,814,810,WN,2675,N457WN,83,85,69,4,6,PHX,BUR,369,2,12,0,,0,0,0,0,0,0
2007,2,12,1,844,845,911,910,WN,2686,N644SW,87,85,71,1,-1,PHX,BUR,369,1,15,0,,0,0,0,0,0,0
2007,2,12,1,659,700,719,725,WN,2719,N206WN,80,85,68,-6,-1,PHX,BUR,369,1,11,0,,0,0,0,0,0,0
2007,2,12,1,805,805,1404,1415,WN,442,N450WN,239,250,228,-11,0,PHX,BWI,1999,2,9,0,,0,0,0,0,0,0
2007,2,12,1,1224,1205,1826,1820,WN,1488,N249WN,242,255,223,6,19,PHX,BWI,1999,5,14,0,,0,0,0,0,0,0
2007,2,12,1,955,955,1555,1615,WN,1617,N430WN,240,260,224,-20,0,PHX,BWI,1999,2,14,0,,0,0,0,0,0,0
2007,2,12,1,1541,1545,2142,2150,WN,1788,N254WN,241,245,226,-8,-4,PHX,BWI,1999,9,6,0,,0,0,0,0,0,0
2007,2,12,1,1840,1840,21,40,WN,1913,N760SW,221,240,212,-19,0,PHX,BWI,1999,4,5,0,,0,0,0,0,0,0
2007,2,12,1,1109,1115,1642,1700,WN,2765,N286WN,213,225,198,-18,-6,PHX,CLE,1737,6,9,0,,0,0,0,0,0,0
2007,2,12,1,1937,1830,58,10,WN,2016,N262WN,201,220,181,48,67,PHX,CMH,1671,3,17,0,,0,3,0,0,0,45
2007,2,12,1,740,740,918,925,WN,748,N394SW,98,105,81,-7,0,PHX,DEN,602,5,12,0,,0,0,0,0,0,0
2007,2,12,1,2144,2150,2306,2335,WN,907,N212WN,82,105,72,-29,-6,PHX,DEN,602,5,5,0,,0,0,0,0,0,0
2007,2,12,1,1300,1255,1438,1440,WN,1106,N372,98,105,80,-2,5,PHX,DEN,602,6,12,0,,0,0,0,0,0,0
2007,2,12,1,1529,1520,1711,1655,WN,1684,N717SA,102,95,91,16,9,PHX,DEN,602,5,6,0,,0,1,0,7,0,8
2007,2,12,1,1859,1855,2035,2035,WN,2657,N482WN,96,100,83,0,4,PHX,DEN,602,7,6,0,,0,0,0,0,0,0
2007,2,12,1,910,910,1042,1055,WN,2780,N407WN,92,105,79,-13,0,PHX,DEN,602,5,8,0,,0,0,0,0,0,0
2007,2,12,1,1846,1845,19,20,WN,2356,N408WN,213,215,198,-1,1,PHX,DTW,1671,7,8,0,,0,0,0,0,0,0
2007,2,12,1,935,935,1510,1525,WN,2988,N493WN,215,230,198,-15,0,PHX,DTW,1671,7,10,0,,0,0,0,0,0,0
2007,2,12,1,930,930,1030,1035,WN,31,N317SW,60,65,50,-5,0,PHX,ELP,347,3,7,0,,0,0,0,0,0,0
2007,2,12,1,1329,1330,1433,1440,WN,460,N461WN,64,70,48,-7,-1,PHX,ELP,347,3,13,0,,0,0,0,0,0,0
2007,2,12,1,1930,1930,2031,2035,WN,792,N629SW,61,65,45,-4,0,PHX,ELP,347,3,13,0,,0,0,0,0,0,0
2007,2,12,1,1800,1800,1858,1905,WN,1807,N725SW,58,65,47,-7,0,PHX,ELP,347,4,7,0,,0,0,0,0,0,0
2007,2,12,1,701,700,803,805,WN,2223,N698SW,62,65,46,-2,1,PHX,ELP,347,3,13,0,,0,0,0,0,0,0
2007,2,12,1,2150,2155,2246,2300,WN,2677,N661SW,56,65,48,-14,-5,PHX,ELP,347,3,5,0,,0,0,0,0,0,0
2007,2,12,1,1606,1610,1659,1715,WN,2752,N506,53,65,45,-16,-4,PHX,ELP,347,3,5,0,,0,0,0,0,0,0
2007,2,12,1,1310,1310,1638,1635,WN,269,N388SW,148,145,134,3,0,PHX,HOU,1020,5,9,0,,0,0,0,0,0,0
2007,2,12,1,2130,2135,30,55,WN,1169,N604SW,120,140,108,-25,-5,PHX,HOU,1020,6,6,0,,0,0,0,0,0,0
2007,2,12,1,1842,1845,2139,2210,WN,2008,N741SA,117,145,106,-31,-3,PHX,HOU,1020,5,6,0,,0,0,0,0,0,0
2007,2,12,1,750,755,1059,1115,WN,2212,N337,129,140,116,-16,-5,PHX,HOU,1020,5,8,0,,0,0,0,0,0,0
2007,2,12,1,1011,1010,1331,1345,WN,2508,N670SW,140,155,117,-14,1,PHX,HOU,1020,6,17,0,,0,0,0,0,0,0
2007,2,12,1,NA,1815,NA,2335,WN,761,0,NA,200,NA,NA,NA,PHX,IND,1489,0,0,1,B,0,0,0,0,0,0
2007,2,12,1,1409,1345,1928,1915,WN,1823,N623SW,199,210,186,13,24,PHX,IND,1489,7,6,0,,0,0,0,0,0,0
2007,2,12,1,1241,1225,1249,1230,WN,341,N641SW,68,65,44,19,16,PHX,LAS,256,4,20,0,,0,16,0,3,0,0
2007,2,12,1,912,910,911,915,WN,408,N514,59,65,46,-4,2,PHX,LAS,256,4,9,0,,0,0,0,0,0,0
2007,2,12,1,1545,1550,1538,1555,WN,474,N690SW,53,65,44,-17,-5,PHX,LAS,256,4,5,0,,0,0,0,0,0,0
2007,2,12,1,1845,1845,1840,1845,WN,1149,N799SW,55,60,43,-5,0,PHX,LAS,256,5,7,0,,0,0,0,0,0,0
2007,2,12,1,1618,1620,1614,1625,WN,1858,N520,56,65,43,-11,-2,PHX,LAS,256,6,7,0,,0,0,0,0,0,0
2007,2,12,1,2155,2155,2150,2155,WN,1912,N216WR,55,60,42,-5,0,PHX,LAS,256,6,7,0,,0,0,0,0,0,0
2007,2,12,1,659,700,659,705,WN,1951,N424WN,60,65,43,-6,-1,PHX,LAS,256,4,13,0,,0,0,0,0,0,0
2007,2,12,1,NA,2015,NA,2015,WN,1969,0,NA,60,NA,NA,NA,PHX,LAS,256,0,0,1,A,0,0,0,0,0,0
2007,2,12,1,729,730,723,730,WN,2003,N240WN,54,60,43,-7,-1,PHX,LAS,256,2,9,0,,0,0,0,0,0,0
2007,2,12,1,1709,1710,1707,1710,WN,2014,N401WN,58,60,41,-3,-1,PHX,LAS,256,11,6,0,,0,0,0,0,0,0
2007,2,12,1,1000,1000,1009,1015,WN,2105,N650SW,69,75,46,-6,0,PHX,LAS,256,7,16,0,,0,0,0,0,0,0
2007,2,12,1,1100,1100,1100,1110,WN,2173,N360,60,70,45,-10,0,PHX,LAS,256,6,9,0,,0,0,0,0,0,0
2007,2,12,1,834,835,839,840,WN,2269,N678,65,65,43,-1,-1,PHX,LAS,256,3,19,0,,0,0,0,0,0,0
2007,2,12,1,1356,1355,1352,1355,WN,2304,N525,56,60,43,-3,1,PHX,LAS,256,4,9,0,,0,0,0,0,0,0
2007,2,12,1,1457,1500,1451,1505,WN,2570,N725SW,54,65,43,-14,-3,PHX,LAS,256,4,7,0,,0,0,0,0,0,0
2007,2,12,1,2057,2055,2055,2100,WN,2706,N614SW,58,65,46,-5,2,PHX,LAS,256,3,9,0,,0,0,0,0,0,0
2007,2,12,1,1931,1935,1934,1940,WN,2711,N464WN,63,65,42,-6,-4,PHX,LAS,256,5,16,0,,0,0,0,0,0,0
2007,2,12,1,1300,1255,1304,1300,WN,2715,N323,64,65,46,4,5,PHX,LAS,256,5,13,0,,0,0,0,0,0,0
2007,2,12,1,800,800,759,800,WN,2743,N216WR,59,60,45,-1,0,PHX,LAS,256,5,9,0,,0,0,0,0,0,0
2007,2,12,1,1815,1815,1832,1835,WN,226,N344,77,80,62,-3,0,PHX,LAX,370,7,8,0,,0,0,0,0,0,0
2007,2,12,1,1551,1550,1603,1605,WN,359,N335,72,75,59,-2,1,PHX,LAX,370,6,7,0,,0,0,0,0,0,0
2007,2,12,1,820,815,844,835,WN,552,N428WN,84,80,67,9,5,PHX,LAX,370,4,13,0,,0,0,0,0,0,0
2007,2,12,1,1424,1425,1432,1445,WN,960,N465WN,68,80,57,-13,-1,PHX,LAX,370,6,5,0,,0,0,0,0,0,0
2007,2,12,1,955,1000,1019,1025,WN,1033,N766SW,84,85,61,-6,-5,PHX,LAX,370,8,15,0,,0,0,0,0,0,0
2007,2,12,1,NA,900,NA,925,WN,1165,0,NA,85,NA,NA,NA,PHX,LAX,370,0,0,1,A,0,0,0,0,0,0
2007,2,12,1,2230,2200,2242,2220,WN,1300,N372,72,80,60,22,30,PHX,LAX,370,5,7,0,,0,0,0,0,0,22
2007,2,12,1,1307,1250,1330,1310,WN,1330,N455WN,83,80,62,20,17,PHX,LAX,370,5,16,0,,0,0,0,3,0,17
2007,2,12,1,1728,1730,1743,1745,WN,1559,N341,75,75,62,-2,-2,PHX,LAX,370,6,7,0,,0,0,0,0,0,0
2007,2,12,1,930,930,951,950,WN,1648,N616SW,81,80,64,1,0,PHX,LAX,370,7,10,0,,0,0,0,0,0,0
2007,2,12,1,1211,1210,1240,1235,WN,1654,N422WN,89,85,65,5,1,PHX,LAX,370,7,17,0,,0,0,0,0,0,0
2007,2,12,1,1659,1700,1709,1715,WN,1845,N751SW,70,75,56,-6,-1,PHX,LAX,370,9,5,0,,0,0,0,0,0,0
2007,2,12,1,711,710,726,735,WN,2662,N502,75,85,61,-9,1,PHX,LAX,370,4,10,0,,0,0,0,0,0,0
2007,2,12,1,2039,2035,2108,2055,WN,2744,N209WN,89,80,63,13,4,PHX,LAX,370,13,13,0,,0,0,0,0,0,0
2007,2,12,1,1927,1855,2256,2230,WN,1528,N795SW,149,155,133,26,32,PHX,LIT,1136,5,11,0,,0,26,0,0,0,0
2007,2,12,1,1231,1235,1548,1605,WN,648,N435WN,137,150,123,-17,-4,PHX,MCI,1044,5,9,0,,0,0,0,0,0,0
2007,2,12,1,2131,2130,51,100,WN,1108,N793SA,140,150,121,-9,1,PHX,MCI,1044,12,7,0,,0,0,0,0,0,0
2007,2,12,1,711,705,1029,1035,WN,1299,N227WN,138,150,125,-6,6,PHX,MCI,1044,4,9,0,,0,0,0,0,0,0
2007,2,12,1,1853,1845,2210,2215,WN,1839,N446WN,137,150,122,-5,8,PHX,MCI,1044,8,7,0,,0,0,0,0,0,0
2007,2,12,1,941,940,1523,1540,WN,2197,N783SW,222,240,208,-17,1,PHX,MCO,1848,6,8,0,,0,0,0,0,0,0
2007,2,12,1,1543,1545,1956,2005,WN,136,N495WN,193,200,166,-9,-2,PHX,MDW,1444,21,6,0,,0,0,0,0,0,0
2007,2,12,1,1257,1300,1717,1725,WN,519,N738CB,200,205,178,-8,-3,PHX,MDW,1444,8,14,0,,0,0,0,0,0,0
2007,2,12,1,1757,1750,2155,2210,WN,1200,N420WN,178,200,167,-15,7,PHX,MDW,1444,4,7,0,,0,0,0,0,0,0
2007,2,12,1,1820,1825,2226,2245,WN,1534,N675,186,200,176,-19,-5,PHX,MDW,1444,3,7,0,,0,0,0,0,0,0
2007,2,12,1,925,925,1326,1345,WN,1852,N781WN,181,200,170,-19,0,PHX,MDW,1444,3,8,0,,0,0,0,0,0,0
2007,2,12,1,1211,1130,1623,1555,WN,1921,N428WN,192,205,171,28,41,PHX,MDW,1444,4,17,0,,0,28,0,0,0,0
2007,2,12,1,656,700,1055,1115,WN,2092,N757LV,179,195,166,-20,-4,PHX,MDW,1444,3,10,0,,0,0,0,0,0,0
2007,2,12,1,NA,2050,NA,110,WN,2845,0,NA,200,NA,NA,NA,PHX,MDW,1444,0,0,1,B,0,0,0,0,0,0
2007,2,12,1,1109,1110,1446,1500,WN,1947,N451WN,157,170,138,-14,-1,PHX,MSY,1301,3,16,0,,0,0,0,0,0,0
2007,2,12,1,1755,1735,1850,1840,WN,646,N309SW,115,125,100,10,20,PHX,OAK,646,5,10,0,,0,0,0,0,0,0
2007,2,12,1,730,730,827,835,WN,1822,N356,117,125,102,-8,0,PHX,OAK,646,4,11,0,,0,0,0,0,0,0
2007,2,12,1,1934,1940,2034,2040,WN,1898,N270WN,120,120,95,-6,-6,PHX,OAK,646,6,19,0,,0,0,0,0,0,0
2007,2,12,1,2154,2145,2241,2245,WN,1990,N380SW,107,120,95,-4,9,PHX,OAK,646,5,7,0,,0,0,0,0,0,0
2007,2,12,1,1301,1255,1408,1400,WN,2318,N397SW,127,125,113,8,6,PHX,OAK,646,2,12,0,,0,0,0,0,0,0
2007,2,12,1,1334,1330,1441,1435,WN,2443,N718SW,127,125,112,6,4,PHX,OAK,646,2,13,0,,0,0,0,0,0,0
2007,2,12,1,948,950,1055,1100,WN,2569,N254WN,127,130,111,-5,-2,PHX,OAK,646,3,13,0,,0,0,0,0,0,0
2007,2,12,1,1454,1455,1748,1755,WN,383,N219WN,114,120,102,-7,-1,PHX,OKC,833,4,8,0,,0,0,0,0,0,0
2007,2,12,1,1928,1915,2232,2215,WN,1652,N511,124,120,103,17,13,PHX,OKC,833,4,17,0,,0,13,0,4,0,0
2007,2,12,1,1208,1145,1542,1450,WN,1880,N633SW,154,125,121,52,23,PHX,OKC,833,6,27,0,,0,8,0,29,0,15
2007,2,12,1,1102,1100,1428,1435,WN,524,N624SW,146,155,131,-7,2,PHX,OMA,1037,3,12,0,,0,0,0,0,0,0
2007,2,12,1,1603,1555,1915,1925,WN,564,N727SW,132,150,122,-10,8,PHX,OMA,1037,4,6,0,,0,0,0,0,0,0
2007,2,12,1,2003,2005,2318,2330,WN,1076,N466WN,135,145,127,-12,-2,PHX,OMA,1037,4,4,0,,0,0,0,0,0,0
2007,2,12,1,1940,1945,1947,1955,WN,478,N450WN,67,70,48,-8,-5,PHX,ONT,325,4,15,0,,0,0,0,0,0,0
2007,2,12,1,1024,1025,1041,1045,WN,692,N214WN,77,80,53,-4,-1,PHX,ONT,325,5,19,0,,0,0,0,0,0,0
2007,2,12,1,2110,2100,2117,2110,WN,697,N659SW,67,70,48,7,10,PHX,ONT,325,5,14,0,,0,0,0,0,0,0
2007,2,12,1,1747,1750,1747,1800,WN,733,N317SW,60,70,50,-13,-3,PHX,ONT,325,3,7,0,,0,0,0,0,0,0
2007,2,12,1,1510,1510,1512,1515,WN,1194,N453WN,62,65,51,-3,0,PHX,ONT,325,3,8,0,,0,0,0,0,0,0
2007,2,12,1,1246,1250,1251,1300,WN,1408,N713SW,65,70,52,-9,-4,PHX,ONT,325,3,10,0,,0,0,0,0,0,0
2007,2,12,1,1405,1405,1407,1415,WN,1774,N779SW,62,70,51,-8,0,PHX,ONT,325,5,6,0,,0,0,0,0,0,0
2007,2,12,1,1824,1820,1825,1830,WN,2082,N793SA,61,70,51,-5,4,PHX,ONT,325,4,6,0,,0,0,0,0,0,0
2007,2,12,1,715,715,727,730,WN,2176,N323,72,75,57,-3,0,PHX,ONT,325,5,10,0,,0,0,0,0,0,0
2007,2,12,1,1636,1625,1635,1635,WN,2334,N612SW,59,70,49,0,11,PHX,ONT,325,4,6,0,,0,0,0,0,0,0
2007,2,12,1,2224,2220,2228,2225,WN,2802,N470WN,64,65,52,3,4,PHX,ONT,325,5,7,0,,0,0,0,0,0,0
2007,2,12,1,834,835,849,850,WN,2841,N395SW,75,75,55,-1,-1,PHX,ONT,325,4,16,0,,0,0,0,0,0,0
2007,2,12,1,1210,1215,1357,1410,WN,605,N376,167,175,147,-13,-5,PHX,PDX,1009,1,19,0,,0,0,0,0,0,0
2007,2,12,1,1027,1030,1214,1230,WN,1636,N618WN,167,180,146,-16,-3,PHX,PDX,1009,4,17,0,,0,0,0,0,0,0
2007,2,12,1,2045,2035,2240,2230,WN,2190,N325,175,175,161,10,10,PHX,PDX,1009,3,11,0,,0,0,0,0,0,0
2007,2,12,1,922,920,1523,1545,WN,626,N438WN,241,265,228,-22,2,PHX,PHL,2075,3,10,0,,0,0,0,0,0,0
2007,2,12,1,1545,1545,2203,2210,WN,2289,N763SW,258,265,249,-7,0,PHX,PHL,2075,3,6,0,,0,0,0,0,0,0
2007,2,12,1,1457,1500,2032,2055,WN,647,N769SW,215,235,202,-23,-3,PHX,PIT,1813,6,7,0,,0,0,0,0,0,0
2007,2,12,1,1550,1555,2208,2230,WN,1811,N773SA,258,275,244,-22,-5,PHX,PVD,2277,2,12,0,,0,0,0,0,0,0
2007,2,12,1,1145,1150,1822,1835,WN,2181,N242WN,277,285,245,-13,-5,PHX,PVD,2277,4,28,0,,0,0,0,0,0,0
2007,2,12,1,1758,1800,2336,2350,WN,1212,N757LV,218,230,209,-14,-2,PHX,RDU,1891,4,5,0,,0,0,0,0,0,0
2007,2,12,1,911,910,1454,1520,WN,2370,N431WN,223,250,211,-26,1,PHX,RDU,1891,3,9,0,,0,0,0,0,0,0
2007,2,12,1,1023,1025,1115,1120,WN,1218,N240WN,112,115,90,-5,-2,PHX,RNO,601,4,18,0,,0,0,0,0,0,0
2007,2,12,1,2122,2125,2200,2215,WN,1756,N302SW,98,110,88,-15,-3,PHX,RNO,601,4,6,0,,0,0,0,0,0,0
2007,2,12,1,1338,1330,1422,1420,WN,2394,N227WN,104,110,90,2,8,PHX,RNO,601,4,10,0,,0,0,0,0,0,0
2007,2,12,1,1705,1705,1702,1710,WN,225,N696SW,57,65,50,-8,0,PHX,SAN,304,2,5,0,,0,0,0,0,0,0
2007,2,12,1,1008,1010,1025,1025,WN,885,N415WN,77,75,56,0,-2,PHX,SAN,304,2,19,0,,0,0,0,0,0,0
2007,2,12,1,707,710,715,720,WN,888,N676SW,68,70,54,-5,-3,PHX,SAN,304,2,12,0,,0,0,0,0,0,0
2007,2,12,1,1508,1510,1507,1525,WN,918,N252WN,59,75,50,-18,-2,PHX,SAN,304,3,6,0,,0,0,0,0,0,0
2007,2,12,1,738,740,746,750,WN,1370,N223WN,68,70,53,-4,-2,PHX,SAN,304,3,12,0,,0,0,0,0,0,0
2007,2,12,1,1810,1815,1815,1820,WN,1390,N395SW,65,65,54,-5,-5,PHX,SAN,304,3,8,0,,0,0,0,0,0,0
2007,2,12,1,1925,1925,1926,1930,WN,1402,N662SW,61,65,49,-4,0,PHX,SAN,304,3,9,0,,0,0,0,0,0,0
2007,2,12,1,1436,1440,1439,1450,WN,1590,N472WN,63,70,49,-11,-4,PHX,SAN,304,2,12,0,,0,0,0,0,0,0
2007,2,12,1,2116,2115,2119,2120,WN,1631,N607SW,63,65,52,-1,1,PHX,SAN,304,3,8,0,,0,0,0,0,0,0
2007,2,12,1,1552,1555,1551,1600,WN,1760,N349,59,65,48,-9,-3,PHX,SAN,304,2,9,0,,0,0,0,0,0,0
2007,2,12,1,1216,1215,1230,1225,WN,1768,N394SW,74,70,57,5,1,PHX,SAN,304,2,15,0,,0,0,0,0,0,0
2007,2,12,1,2227,2230,2227,2235,WN,2253,N496WN,60,65,51,-8,-3,PHX,SAN,304,3,6,0,,0,0,0,0,0,0
2007,2,12,1,1116,1115,1127,1125,WN,2335,N465WN,71,70,51,2,1,PHX,SAN,304,5,15,0,,0,0,0,0,0,0
2007,2,12,1,1337,1325,1342,1335,WN,2801,N730SW,65,70,53,7,12,PHX,SAN,304,2,10,0,,0,0,0,0,0,0
2007,2,12,1,2035,2040,2318,2340,WN,788,N779SW,103,120,91,-22,-5,PHX,SAT,843,3,9,0,,0,0,0,0,0,0
2007,2,12,1,826,825,1119,1130,WN,1050,N762SW,113,125,95,-11,1,PHX,SAT,843,3,15,0,,0,0,0,0,0,0
2007,2,12,1,1146,1150,1452,1455,WN,1832,N346,126,125,95,-3,-4,PHX,SAT,843,3,28,0,,0,0,0,0,0,0
2007,2,12,1,1623,1620,1904,1920,WN,2692,N380SW,101,120,92,-16,3,PHX,SAT,843,3,6,0,,0,0,0,0,0,0
2007,2,12,1,910,910,1411,1430,WN,1838,N441WN,181,200,168,-19,0,PHX,SDF,1506,4,9,0,,0,0,0,0,0,0
2007,2,12,1,2012,2015,2155,2220,WN,807,N219WN,163,185,153,-25,-3,PHX,SEA,1107,4,6,0,,0,0,0,0,0,0
2007,2,12,1,905,905,1057,1115,WN,1978,N699SW,172,190,158,-18,0,PHX,SEA,1107,4,10,0,,0,0,0,0,0,0
2007,2,12,1,1120,1125,1317,1335,WN,2298,N400WN,177,190,152,-18,-5,PHX,SEA,1107,7,18,0,,0,0,0,0,0,0
2007,2,12,1,1946,1950,2049,2045,WN,597,N230WN,123,115,102,4,-4,PHX,SJC,621,5,16,0,,0,0,0,0,0,0
2007,2,12,1,758,800,854,900,WN,793,N383SW,116,120,102,-6,-2,PHX,SJC,621,4,10,0,,0,0,0,0,0,0
2007,2,12,1,704,705,758,810,WN,2102,N390SW,114,125,97,-12,-1,PHX,SJC,621,3,14,0,,0,0,0,0,0,0
2007,2,12,1,1132,1125,1240,1225,WN,2529,N608SW,128,120,106,15,7,PHX,SJC,621,3,19,0,,0,0,0,9,0,6
2007,2,12,1,1522,1525,1610,1625,WN,2875,N466WN,108,120,97,-15,-3,PHX,SJC,621,4,7,0,,0,0,0,0,0,0
2007,2,12,1,2124,2125,2211,2220,WN,2979,N425LV,107,115,97,-9,-1,PHX,SJC,621,5,5,0,,0,0,0,0,0,0
2007,2,12,1,1212,1215,1343,1345,WN,8,N601WN,91,90,70,-2,-3,PHX,SLC,507,3,18,0,,0,0,0,0,0,0
2007,2,12,1,1430,1430,1556,1605,WN,297,N343,86,95,74,-9,0,PHX,SLC,507,2,10,0,,0,0,0,0,0,0
2007,2,12,1,807,810,934,945,WN,1599,N505,87,95,74,-11,-3,PHX,SLC,507,2,11,0,,0,0,0,0,0,0
2007,2,12,1,1000,1000,1131,1140,WN,1703,N423WN,91,100,72,-9,0,PHX,SLC,507,4,15,0,,0,0,0,0,0,0
2007,2,12,1,1634,1630,1755,1805,WN,2024,N616SW,81,95,71,-10,4,PHX,SLC,507,5,5,0,,0,0,0,0,0,0
2007,2,12,1,2130,2130,2245,2300,WN,2515,N477WN,75,90,67,-15,0,PHX,SLC,507,3,5,0,,0,0,0,0,0,0
